datetime,value,predict
2012-10-07 12:00:00,7950.0,7847.4956
2012-10-08 12:00:00,8007.5,7847.4956
2012-10-09 12:00:00,8060.0,7847.4956
2012-10-10 12:00:00,8130.0,7847.4956
2012-10-11 12:00:00,8095.0,7847.4956
2012-10-12 12:00:00,8132.5,7847.4956
2012-10-13 12:00:00,8142.5,7847.4956
2012-10-14 12:00:00,8002.5,7847.4956
2012-10-15 12:00:00,8052.5,7847.4956
2012-10-16 12:00:00,8072.5,7847.4956
2012-10-17 12:00:00,8122.5,7847.4956
2012-10-18 12:00:00,8160.0,7847.4956
2012-10-19 12:00:00,8222.5,7847.4956
2012-10-20 12:00:00,8206.0,7847.4956
